minute,participantId,totalGold,level,xp,minionsKilled,jungleMinionsKilled,gameId,queue,teamId,win,champion_name,role,lane,summonerName
35,6,16120,17,17658,224,32,3840383384,5v5 Ranked Flex games,Red,False,Jinx,DUO_CARRY,BOTTOM,Motivational
36,6,16452,17,17884,233,32,3840383384,5v5 Ranked Flex games,Red,False,Jinx,DUO_CARRY,BOTTOM,Motivational
37,6,17971,18,19028,254,32,3840383384,5v5 Ranked Flex games,Red,False,Jinx,DUO_CARRY,BOTTOM,Motivational
38,6,18393,18,19895,254,32,3840383384,5v5 Ranked Flex games,Red,False,Jinx,DUO_CARRY,BOTTOM,Motivational
39,6,19052,18,20796,272,32,3840383384,5v5 Ranked Flex games,Red,False,Jinx,DUO_CARRY,BOTTOM,Motivational
40,6,19386,18,21391,283,32,3840383384,5v5 Ranked Flex games,Red,False,Jinx,DUO_CARRY,BOTTOM,Motivational
41,6,19923,18,22133,298,32,3840383384,5v5 Ranked Flex games,Red,False,Jinx,DUO_CARRY,BOTTOM,Motivational
42,6,20278,18,22603,298,32,3840383384,5v5 Ranked Flex games,Red,False,Jinx,DUO_CARRY,BOTTOM,Motivational
0,2,500,1,0,0,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
1,2,500,1,0,0,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
2,2,597,1,211,4,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
3,2,811,3,663,9,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
4,2,1378,4,1361,15,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
5,2,1563,5,1874,19,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
6,2,1864,6,2449,26,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
7,2,2463,7,3452,38,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
8,2,2767,7,3965,46,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
9,2,3306,8,4291,51,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
10,2,3742,8,4487,52,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
11,2,3885,8,4807,53,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
12,2,4360,9,5414,66,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
13,2,4671,9,5955,77,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
14,2,5257,10,6306,78,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
15,2,5687,10,7005,87,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
16,2,6172,11,7752,96,0,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
17,2,6793,11,8434,102,1,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
18,2,7236,12,9009,109,1,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
19,2,7972,13,9967,116,1,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
20,2,8094,13,10021,116,1,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
21,2,8712,13,10825,124,1,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
22,2,9485,14,11841,135,1,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
23,2,10558,15,13111,135,1,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
24,2,11297,15,13805,146,1,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
25,2,12370,16,15014,152,1,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
26,2,12627,16,15455,152,1,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
27,2,12778,16,15590,154,1,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
28,2,12977,16,15968,159,1,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
29,2,13894,17,16779,159,5,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
30,2,14316,17,17645,159,5,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
31,2,14886,18,18380,160,9,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
32,2,15094,18,18725,163,9,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
33,2,15216,18,18725,163,9,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
34,2,16099,18,19774,165,9,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
35,2,16532,18,20388,171,9,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
36,2,17928,18,21815,182,9,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
37,2,18438,18,22301,187,9,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
38,2,19474,18,23578,191,9,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
39,2,19897,18,24518,191,9,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
40,2,20094,18,24779,191,9,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
41,2,20855,18,26133,192,9,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
42,2,21192,18,26662,196,9,3840383384,5v5 Ranked Flex games,Blue,True,KogMaw,SOLO,MIDDLE,radaemon1
0,5,500,1,0,0,0,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
1,5,500,1,0,0,0,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
2,5,695,2,465,0,8,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
3,5,1115,3,740,0,12,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
4,5,1314,3,1051,0,16,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
5,5,1607,4,1460,0,24,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
6,5,1874,5,1748,0,30,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
7,5,2512,6,2465,4,36,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
8,5,2635,6,2465,4,36,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
9,5,2926,6,2706,4,40,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
10,5,3138,6,2902,4,41,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
11,5,3661,7,3304,5,44,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
12,5,4187,7,3970,5,52,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
13,5,4497,8,4384,5,60,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
14,5,4714,8,4949,7,60,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
15,5,5027,9,5283,7,66,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
16,5,5584,9,5704,7,68,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
17,5,6311,10,6764,7,76,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
18,5,6659,10,6929,7,76,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
19,5,7035,11,7367,7,76,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
20,5,7474,11,8108,8,88,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
21,5,7970,12,9175,18,92,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
22,5,8192,12,9618,18,96,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
23,5,9022,14,11581,19,108,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
24,5,9344,14,11951,19,108,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
25,5,9491,14,12121,19,112,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
26,5,10055,15,13147,20,120,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
27,5,10240,15,13374,24,120,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
28,5,10563,15,13845,24,129,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
29,5,10861,15,14476,24,133,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
30,5,11308,16,15402,24,137,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
31,5,11617,16,15935,24,145,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
32,5,12178,17,17148,25,149,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
33,5,12464,17,17361,29,149,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
34,5,12900,17,18005,39,149,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
35,5,13491,18,18754,39,157,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
36,5,14375,18,19815,39,168,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
37,5,14572,18,19990,39,172,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
38,5,15269,18,21172,39,176,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
39,5,15890,18,22383,46,188,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
40,5,16240,18,22848,51,188,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
41,5,16999,18,24054,53,192,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
42,5,17231,18,24620,57,192,3840383384,5v5 Ranked Flex games,Blue,True,Shaco,NONE,JUNGLE,PepegaMindset
0,9,500,1,0,0,0,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
1,9,500,1,0,0,0,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
2,9,620,2,320,0,4,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
3,9,913,3,670,0,12,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
4,9,1213,3,1026,0,20,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
5,9,1435,4,1252,0,24,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
6,9,2028,4,1441,0,24,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
7,9,2362,5,2018,3,32,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
8,9,2609,5,2355,3,40,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
9,9,2732,5,2385,3,40,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
10,9,3164,6,2938,5,48,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
11,9,3287,6,2938,5,48,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
12,9,3627,7,3372,5,55,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
13,9,4174,8,4368,11,55,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
14,9,4622,8,4732,17,55,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
15,9,4914,9,5126,17,63,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
16,9,5293,9,5572,17,67,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
17,9,5415,9,5572,17,67,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
18,9,5790,9,6084,22,71,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
19,9,6073,10,6452,22,79,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
20,9,6327,10,6695,26,79,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
21,9,6737,11,7336,36,79,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
22,9,7068,11,7971,41,83,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
23,9,7432,11,8537,46,83,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
24,9,7605,12,8824,46,83,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
25,9,7927,12,9128,46,83,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
26,9,8315,12,9780,46,87,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
27,9,9671,13,11218,49,87,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
28,9,10323,14,12398,60,95,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
29,9,10546,14,12606,60,99,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
30,9,10668,14,12606,60,99,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
31,9,11018,15,13517,62,107,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
32,9,11332,15,14159,63,107,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
33,9,11980,16,15094,76,111,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
34,9,12102,16,15094,76,111,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
35,9,12225,16,15094,76,111,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
36,9,12347,16,15380,76,111,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
37,9,12676,17,16480,78,111,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
38,9,13099,17,17347,78,111,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
39,9,13346,17,17617,81,111,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
40,9,13919,17,18155,83,111,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
41,9,14091,17,18334,86,111,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
42,9,14146,17,18334,86,111,3840383384,5v5 Ranked Flex games,Red,False,TahmKench,NONE,JUNGLE,Alphabetacal
0,10,500,1,0,0,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
1,10,500,1,0,0,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
2,10,555,1,90,2,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
3,10,888,3,752,13,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
4,10,1141,3,1055,18,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
5,10,1487,5,1780,28,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
6,10,1708,5,2140,33,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
7,10,2172,6,2843,36,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
8,10,2720,7,3699,43,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
9,10,3091,8,4169,49,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
10,10,3883,8,4615,53,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
11,10,4083,8,4949,57,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
12,10,4268,9,5172,60,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
13,10,4390,9,5172,60,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
14,10,4904,9,5595,69,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
15,10,5082,9,5805,72,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
16,10,5535,10,6653,84,0,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
17,10,5966,11,7416,92,4,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
18,10,6151,11,7589,96,4,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
19,10,6324,11,7589,96,4,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
20,10,6599,11,7831,101,4,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
21,10,8173,12,9284,111,4,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
22,10,8295,12,9284,111,4,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
23,10,8417,12,9284,111,4,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
24,10,9240,13,10789,112,7,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
25,10,9708,13,11038,116,7,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
26,10,10130,14,11443,116,7,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
27,10,10913,14,11868,116,7,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
28,10,11331,14,12135,117,11,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
29,10,11579,14,12862,125,11,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
30,10,11903,15,13114,128,11,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
31,10,12026,15,13114,128,11,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
32,10,13252,16,15247,131,11,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
33,10,14119,16,16431,145,11,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
34,10,14516,17,16963,145,15,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
35,10,15199,17,17690,147,15,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
36,10,15593,17,18278,154,15,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
37,10,15765,18,18894,154,15,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
38,10,16212,18,19761,154,19,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
39,10,16509,18,20072,160,19,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
40,10,16706,18,20307,160,19,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
41,10,16932,18,20458,162,19,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
42,10,16988,18,20458,162,19,3840383384,5v5 Ranked Flex games,Red,False,Vayne,SOLO,TOP,Optimus Tumes
0,8,500,1,0,0,0,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
1,8,500,1,0,0,0,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
2,8,562,1,211,2,0,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
3,8,969,3,904,16,0,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
4,8,1218,4,1264,24,0,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
5,8,1553,5,1746,32,0,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
6,8,1893,6,2406,45,0,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
7,8,2151,6,2740,50,0,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
8,8,2489,7,3285,59,0,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
9,8,3165,7,4005,68,0,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
10,8,3737,8,4272,68,0,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
11,8,4274,9,5080,81,0,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
12,8,4773,9,5837,95,4,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
13,8,5342,10,6575,104,4,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
14,8,5465,10,6575,104,4,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
15,8,5990,11,7395,117,8,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
16,8,6945,11,7762,124,9,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
17,8,7122,11,7844,124,11,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
18,8,7572,11,8538,139,11,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
19,8,7920,12,8989,149,11,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
20,8,8301,12,9462,154,19,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
21,8,8704,13,10134,167,19,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
22,8,9015,13,10460,174,19,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
23,8,9437,13,10827,174,19,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
24,8,9748,13,11160,181,19,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
25,8,10140,13,11410,185,19,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
26,8,10262,14,11678,185,19,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
27,8,10490,14,11948,191,19,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
28,8,10941,14,12676,203,19,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
29,8,11237,15,13039,209,19,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
30,8,11444,15,13291,215,19,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
31,8,11567,15,13417,215,19,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
32,8,11689,15,13417,215,19,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
33,8,12267,15,14474,234,19,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
34,8,12814,16,15231,234,23,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
35,8,12936,16,15231,234,23,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
36,8,13059,16,15231,234,23,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
37,8,13181,16,15344,234,23,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
38,8,13912,17,16705,243,27,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
39,8,14935,17,17695,243,27,3840383384,5v5 Ranked Flex games,Red,False,Viktor,SOLO,MIDDLE,Alphabetical
